id,name,score1,score2
6246,Student_6246,96,67
6247,Student_6247,67,57
6248,Student_6248,67,66
6249,Student_6249,97,97
6250,Student_6250,72,61
6251,Student_6251,73,79
6252,Student_6252,63,64
6253,Student_6253,62,59
6254,Student_6254,62,61
6255,Student_6255,100,57
6256,Student_6256,78,96
6257,Student_6257,92,67
6258,Student_6258,82,69
6259,Student_6259,88,85
6260,Student_6260,82,61
6261,Student_6261,86,69
6262,Student_6262,82,75
6263,Student_6263,68,91
6264,Student_6264,99,68
6265,Student_6265,75,65
6266,Student_6266,79,88
6267,Student_6267,58,96
6268,Student_6268,80,77
6269,Student_6269,99,50
6270,Student_6270,82,68
6271,Student_6271,51,75
6272,Student_6272,84,76
6273,Student_6273,59,87
6274,Student_6274,50,94
6275,Student_6275,89,99
6276,Student_6276,50,51
6277,Student_6277,61,81
6278,Student_6278,79,91
6279,Student_6279,100,72
6280,Student_6280,94,71
6281,Student_6281,58,86
6282,Student_6282,88,76
6283,Student_6283,85,98
6284,Student_6284,56,69
6285,Student_6285,92,93
6286,Student_6286,77,97
6287,Student_6287,92,95
6288,Student_6288,72,93
6289,Student_6289,77,95
6290,Student_6290,70,96
6291,Student_6291,73,90
6292,Student_6292,83,72
6293,Student_6293,63,68
6294,Student_6294,94,58
6295,Student_6295,100,79
6296,Student_6296,67,78
6297,Student_6297,50,98
6298,Student_6298,99,85
6299,Student_6299,56,61
6300,Student_6300,93,62
6301,Student_6301,93,96
6302,Student_6302,61,59
6303,Student_6303,67,81
6304,Student_6304,65,53
6305,Student_6305,67,65
6306,Student_6306,59,94
6307,Student_6307,60,100
6308,Student_6308,63,97
6309,Student_6309,87,63
6310,Student_6310,77,68
6311,Student_6311,77,64
6312,Student_6312,55,91
6313,Student_6313,78,68
6314,Student_6314,61,61
6315,Student_6315,82,55
6316,Student_6316,75,66
6317,Student_6317,54,54
6318,Student_6318,55,65
6319,Student_6319,58,60
6320,Student_6320,87,59
6321,Student_6321,63,74
6322,Student_6322,68,53
6323,Student_6323,59,79
6324,Student_6324,68,60
6325,Student_6325,98,87
6326,Student_6326,76,71
6327,Student_6327,65,76
6328,Student_6328,53,98
6329,Student_6329,64,97
6330,Student_6330,91,53
6331,Student_6331,54,83
6332,Student_6332,96,56
6333,Student_6333,100,92
6334,Student_6334,51,78
6335,Student_6335,81,85
6336,Student_6336,57,64
6337,Student_6337,96,73
6338,Student_6338,54,99
6339,Student_6339,76,97
6340,Student_6340,68,100
6341,Student_6341,74,82
6342,Student_6342,99,67
6343,Student_6343,94,83
6344,Student_6344,56,90
6345,Student_6345,96,65
6346,Student_6346,65,68
6347,Student_6347,59,65
6348,Student_6348,59,68
6349,Student_6349,69,89
6350,Student_6350,52,81
6351,Student_6351,73,54
6352,Student_6352,60,73
6353,Student_6353,96,76
6354,Student_6354,58,66
6355,Student_6355,100,69
6356,Student_6356,59,56
6357,Student_6357,75,54
6358,Student_6358,74,94
6359,Student_6359,81,99
6360,Student_6360,86,67
6361,Student_6361,79,98
6362,Student_6362,99,95
6363,Student_6363,62,51
6364,Student_6364,51,86
6365,Student_6365,62,61
6366,Student_6366,59,84
6367,Student_6367,50,52
6368,Student_6368,95,63
6369,Student_6369,85,53
6370,Student_6370,58,79
6371,Student_6371,74,92
6372,Student_6372,52,82
6373,Student_6373,86,99
6374,Student_6374,97,97
6375,Student_6375,98,83
6376,Student_6376,99,76
6377,Student_6377,98,54
6378,Student_6378,95,83
6379,Student_6379,98,67
6380,Student_6380,72,52
6381,Student_6381,50,75
6382,Student_6382,76,64
6383,Student_6383,89,72
6384,Student_6384,65,93
6385,Student_6385,73,76
6386,Student_6386,89,58
6387,Student_6387,53,78
6388,Student_6388,87,100
6389,Student_6389,57,83
6390,Student_6390,52,90
6391,Student_6391,98,50
6392,Student_6392,58,99
6393,Student_6393,50,100
6394,Student_6394,90,80
6395,Student_6395,77,69
6396,Student_6396,93,56
6397,Student_6397,84,90
6398,Student_6398,100,52
6399,Student_6399,80,84
6400,Student_6400,99,94
6401,Student_6401,78,66
6402,Student_6402,55,58
6403,Student_6403,50,78
6404,Student_6404,77,64
6405,Student_6405,99,64
6406,Student_6406,100,79
6407,Student_6407,97,93
6408,Student_6408,87,54
6409,Student_6409,58,91
6410,Student_6410,84,70
6411,Student_6411,85,50
6412,Student_6412,76,85
6413,Student_6413,56,54
6414,Student_6414,71,71
6415,Student_6415,92,63
6416,Student_6416,72,58
6417,Student_6417,99,65
6418,Student_6418,53,57
6419,Student_6419,56,65
6420,Student_6420,54,69
6421,Student_6421,92,74
6422,Student_6422,74,53
6423,Student_6423,88,72
6424,Student_6424,87,73
6425,Student_6425,84,72
6426,Student_6426,59,50
6427,Student_6427,68,80
6428,Student_6428,51,74
6429,Student_6429,92,80
6430,Student_6430,78,63
6431,Student_6431,87,54
6432,Student_6432,75,98
6433,Student_6433,75,81
6434,Student_6434,78,65
6435,Student_6435,80,60
6436,Student_6436,97,98
6437,Student_6437,53,86
6438,Student_6438,90,98
6439,Student_6439,86,54
6440,Student_6440,62,72
6441,Student_6441,80,88
6442,Student_6442,71,81
6443,Student_6443,96,98
6444,Student_6444,96,68
6445,Student_6445,79,66
6446,Student_6446,80,81
6447,Student_6447,73,52
6448,Student_6448,96,97
6449,Student_6449,92,60
6450,Student_6450,72,83
6451,Student_6451,76,64
6452,Student_6452,54,91
6453,Student_6453,77,89
6454,Student_6454,89,90
6455,Student_6455,83,58
6456,Student_6456,66,90
6457,Student_6457,69,88
6458,Student_6458,89,93
6459,Student_6459,66,79
6460,Student_6460,52,58
6461,Student_6461,94,58
6462,Student_6462,58,63
6463,Student_6463,78,83
6464,Student_6464,92,92
6465,Student_6465,100,68
6466,Student_6466,99,63
6467,Student_6467,63,81
6468,Student_6468,96,87
6469,Student_6469,94,66
6470,Student_6470,74,71
6471,Student_6471,54,94
6472,Student_6472,71,70
6473,Student_6473,58,73
6474,Student_6474,80,57
6475,Student_6475,66,57
6476,Student_6476,87,52
6477,Student_6477,78,90
6478,Student_6478,77,66
6479,Student_6479,77,75
6480,Student_6480,53,50
6481,Student_6481,87,97
6482,Student_6482,78,89
6483,Student_6483,83,81
6484,Student_6484,99,61
6485,Student_6485,82,88
6486,Student_6486,99,65
6487,Student_6487,51,94
6488,Student_6488,75,97
6489,Student_6489,65,94
6490,Student_6490,100,99
6491,Student_6491,78,63
6492,Student_6492,92,60
6493,Student_6493,56,78
6494,Student_6494,88,79
6495,Student_6495,63,67
6496,Student_6496,80,61
6497,Student_6497,76,86
6498,Student_6498,52,82
6499,Student_6499,93,62
6500,Student_6500,90,80
6501,Student_6501,93,58
6502,Student_6502,82,78
6503,Student_6503,72,71
6504,Student_6504,100,87
6505,Student_6505,78,70
6506,Student_6506,96,74
6507,Student_6507,57,61
6508,Student_6508,76,77
6509,Student_6509,61,68
6510,Student_6510,52,67
6511,Student_6511,92,74
6512,Student_6512,100,56
6513,Student_6513,78,86
6514,Student_6514,62,78
6515,Student_6515,91,64
6516,Student_6516,70,94
6517,Student_6517,50,64
6518,Student_6518,91,82
6519,Student_6519,73,83
6520,Student_6520,60,62
6521,Student_6521,79,56
6522,Student_6522,79,80
6523,Student_6523,94,82
6524,Student_6524,63,84
6525,Student_6525,72,72
6526,Student_6526,71,50
6527,Student_6527,90,60
6528,Student_6528,90,52
6529,Student_6529,69,89
6530,Student_6530,66,51
6531,Student_6531,64,82
6532,Student_6532,86,91
6533,Student_6533,93,73
6534,Student_6534,56,86
6535,Student_6535,92,99
6536,Student_6536,62,72
6537,Student_6537,82,74
6538,Student_6538,60,71
6539,Student_6539,50,60
6540,Student_6540,50,82
6541,Student_6541,83,60
6542,Student_6542,93,64
6543,Student_6543,63,52
6544,Student_6544,61,67
6545,Student_6545,77,65
6546,Student_6546,65,83
6547,Student_6547,58,75
6548,Student_6548,82,66
6549,Student_6549,99,55
6550,Student_6550,65,91
6551,Student_6551,51,83
6552,Student_6552,80,97
6553,Student_6553,92,84
6554,Student_6554,53,90
6555,Student_6555,63,56
6556,Student_6556,99,83
6557,Student_6557,81,95
6558,Student_6558,57,93
6559,Student_6559,78,82
6560,Student_6560,80,64
6561,Student_6561,80,87
6562,Student_6562,93,97
6563,Student_6563,78,59
6564,Student_6564,65,67
6565,Student_6565,63,84
6566,Student_6566,81,73
6567,Student_6567,53,99
6568,Student_6568,68,77
6569,Student_6569,67,68
6570,Student_6570,63,87
6571,Student_6571,51,89
6572,Student_6572,94,50
6573,Student_6573,60,95
6574,Student_6574,55,82
6575,Student_6575,68,52
6576,Student_6576,66,60
6577,Student_6577,58,76
6578,Student_6578,73,53
6579,Student_6579,53,58
6580,Student_6580,65,63
6581,Student_6581,94,73
6582,Student_6582,79,74
6583,Student_6583,73,66
6584,Student_6584,65,69
6585,Student_6585,77,98
6586,Student_6586,98,69
6587,Student_6587,92,60
6588,Student_6588,84,50
6589,Student_6589,70,61
6590,Student_6590,89,84
6591,Student_6591,89,60
6592,Student_6592,61,91
6593,Student_6593,87,64
6594,Student_6594,55,60
6595,Student_6595,62,94
6596,Student_6596,86,75
6597,Student_6597,98,71
6598,Student_6598,72,61
6599,Student_6599,98,81
6600,Student_6600,73,61
6601,Student_6601,94,90
6602,Student_6602,57,52
6603,Student_6603,88,62
6604,Student_6604,98,64
6605,Student_6605,95,64
6606,Student_6606,70,84
6607,Student_6607,96,57
6608,Student_6608,65,76
6609,Student_6609,82,53
6610,Student_6610,67,67
6611,Student_6611,70,97
6612,Student_6612,59,75
6613,Student_6613,72,90
6614,Student_6614,77,82
6615,Student_6615,64,76
6616,Student_6616,99,82
6617,Student_6617,61,84
6618,Student_6618,59,67
6619,Student_6619,71,58
6620,Student_6620,61,84
6621,Student_6621,64,56
6622,Student_6622,59,95
6623,Student_6623,51,90
6624,Student_6624,100,69
6625,Student_6625,58,78
6626,Student_6626,99,93
6627,Student_6627,82,56
6628,Student_6628,59,81
6629,Student_6629,61,65
6630,Student_6630,90,62
6631,Student_6631,72,53
6632,Student_6632,94,74
6633,Student_6633,98,52
6634,Student_6634,50,92
6635,Student_6635,76,55
6636,Student_6636,84,67
6637,Student_6637,92,79
6638,Student_6638,87,80
6639,Student_6639,57,70
6640,Student_6640,84,82
6641,Student_6641,55,73
6642,Student_6642,72,54
6643,Student_6643,65,67
6644,Student_6644,78,69
6645,Student_6645,58,99
6646,Student_6646,98,50
6647,Student_6647,77,90
6648,Student_6648,67,62
6649,Student_6649,94,92
6650,Student_6650,74,95
6651,Student_6651,51,86
6652,Student_6652,96,77
6653,Student_6653,96,59
6654,Student_6654,62,91
6655,Student_6655,55,93
6656,Student_6656,71,51
6657,Student_6657,61,68
6658,Student_6658,52,99
6659,Student_6659,67,79
6660,Student_6660,85,67
6661,Student_6661,58,77
6662,Student_6662,73,62
6663,Student_6663,72,94
6664,Student_6664,52,70
6665,Student_6665,90,60
6666,Student_6666,94,98
6667,Student_6667,95,93
6668,Student_6668,81,99
6669,Student_6669,55,95
6670,Student_6670,71,76
6671,Student_6671,57,99
6672,Student_6672,76,62
6673,Student_6673,89,63
6674,Student_6674,84,88
6675,Student_6675,74,80
6676,Student_6676,64,58
6677,Student_6677,60,92
6678,Student_6678,82,78
6679,Student_6679,54,87
6680,Student_6680,96,66
6681,Student_6681,61,73
6682,Student_6682,56,89
6683,Student_6683,86,66
6684,Student_6684,98,86
6685,Student_6685,82,79
6686,Student_6686,52,63
6687,Student_6687,77,65
6688,Student_6688,58,82
6689,Student_6689,59,50
6690,Student_6690,84,62
6691,Student_6691,69,71
6692,Student_6692,90,65
6693,Student_6693,57,79
6694,Student_6694,58,54
6695,Student_6695,93,69
6696,Student_6696,78,86
6697,Student_6697,88,69
6698,Student_6698,96,93
6699,Student_6699,89,70
6700,Student_6700,54,93
6701,Student_6701,92,57
6702,Student_6702,50,62
6703,Student_6703,83,76
6704,Student_6704,84,75
6705,Student_6705,55,97
6706,Student_6706,77,64
6707,Student_6707,50,65
6708,Student_6708,98,70
6709,Student_6709,56,97
6710,Student_6710,68,66
6711,Student_6711,68,88
6712,Student_6712,72,99
6713,Student_6713,72,97
6714,Student_6714,75,79
6715,Student_6715,99,55
6716,Student_6716,70,80
6717,Student_6717,68,70
6718,Student_6718,73,66
6719,Student_6719,79,77
6720,Student_6720,70,56
6721,Student_6721,94,99
6722,Student_6722,73,53
6723,Student_6723,87,56
6724,Student_6724,89,68
6725,Student_6725,74,68
6726,Student_6726,71,86
6727,Student_6727,74,87
6728,Student_6728,82,81
6729,Student_6729,99,95
6730,Student_6730,53,83
6731,Student_6731,84,78
6732,Student_6732,80,99
6733,Student_6733,98,77
6734,Student_6734,51,72
6735,Student_6735,97,71
6736,Student_6736,87,90
6737,Student_6737,84,88
6738,Student_6738,62,56
6739,Student_6739,68,73
6740,Student_6740,91,91
6741,Student_6741,50,90
6742,Student_6742,58,95
6743,Student_6743,69,65
6744,Student_6744,82,72
6745,Student_6745,97,71
6746,Student_6746,86,53
6747,Student_6747,63,93
6748,Student_6748,64,98
6749,Student_6749,93,59
6750,Student_6750,90,61
6751,Student_6751,82,86
6752,Student_6752,85,79
6753,Student_6753,81,58
6754,Student_6754,74,84
6755,Student_6755,54,88
6756,Student_6756,71,69
6757,Student_6757,69,65
6758,Student_6758,67,85
6759,Student_6759,68,87
6760,Student_6760,52,89
6761,Student_6761,55,90
6762,Student_6762,81,67
6763,Student_6763,67,74
6764,Student_6764,79,65
6765,Student_6765,83,92
6766,Student_6766,64,82
6767,Student_6767,55,76
6768,Student_6768,96,56
6769,Student_6769,95,80
6770,Student_6770,65,68
6771,Student_6771,53,71
6772,Student_6772,90,51
6773,Student_6773,68,97
6774,Student_6774,100,83
6775,Student_6775,93,83
6776,Student_6776,85,67
6777,Student_6777,86,57
6778,Student_6778,68,98
6779,Student_6779,90,71
6780,Student_6780,94,95
6781,Student_6781,98,77
6782,Student_6782,64,71
6783,Student_6783,50,70
6784,Student_6784,94,89
6785,Student_6785,86,55
6786,Student_6786,100,77
6787,Student_6787,89,57
6788,Student_6788,84,87
6789,Student_6789,50,54
6790,Student_6790,61,67
6791,Student_6791,90,93
6792,Student_6792,93,54
6793,Student_6793,71,91
6794,Student_6794,84,93
6795,Student_6795,64,58
6796,Student_6796,97,100
6797,Student_6797,84,96
6798,Student_6798,97,88
6799,Student_6799,81,90
6800,Student_6800,88,60
6801,Student_6801,81,69
6802,Student_6802,62,74
6803,Student_6803,67,73
6804,Student_6804,76,58
6805,Student_6805,99,56
6806,Student_6806,67,85
6807,Student_6807,51,75
6808,Student_6808,50,60
6809,Student_6809,52,62
6810,Student_6810,90,86
6811,Student_6811,72,65
6812,Student_6812,66,61
6813,Student_6813,64,58
6814,Student_6814,82,90
6815,Student_6815,56,66
6816,Student_6816,98,64
6817,Student_6817,70,63
6818,Student_6818,54,100
6819,Student_6819,78,76
6820,Student_6820,78,94
6821,Student_6821,90,64
6822,Student_6822,67,99
6823,Student_6823,51,73
6824,Student_6824,88,84
6825,Student_6825,56,75
6826,Student_6826,68,58
6827,Student_6827,66,86
6828,Student_6828,76,57
6829,Student_6829,69,71
6830,Student_6830,54,100
6831,Student_6831,100,92
6832,Student_6832,68,57
6833,Student_6833,73,82
6834,Student_6834,55,94
6835,Student_6835,87,86
6836,Student_6836,60,97
6837,Student_6837,84,62
6838,Student_6838,59,76
6839,Student_6839,59,68
6840,Student_6840,67,97
6841,Student_6841,65,54
6842,Student_6842,59,50
6843,Student_6843,76,57
6844,Student_6844,72,88
6845,Student_6845,57,86
6846,Student_6846,97,91
6847,Student_6847,87,61
6848,Student_6848,63,54
6849,Student_6849,53,57
6850,Student_6850,86,65
6851,Student_6851,59,66
6852,Student_6852,99,84
6853,Student_6853,91,92
6854,Student_6854,97,93
6855,Student_6855,95,79
6856,Student_6856,99,97
6857,Student_6857,64,59
6858,Student_6858,94,53
6859,Student_6859,79,90
6860,Student_6860,87,82
6861,Student_6861,78,76
6862,Student_6862,68,94
6863,Student_6863,72,83
6864,Student_6864,54,94
6865,Student_6865,68,52
6866,Student_6866,85,56
6867,Student_6867,63,81
6868,Student_6868,80,99
6869,Student_6869,87,71
6870,Student_6870,65,58
6871,Student_6871,79,91
6872,Student_6872,93,64
6873,Student_6873,62,74
6874,Student_6874,64,62
6875,Student_6875,89,75
6876,Student_6876,77,76
6877,Student_6877,77,97
6878,Student_6878,52,97
6879,Student_6879,83,59
6880,Student_6880,81,92
6881,Student_6881,54,63
6882,Student_6882,100,97
6883,Student_6883,90,80
6884,Student_6884,86,51
6885,Student_6885,55,93
6886,Student_6886,80,50
6887,Student_6887,84,99
6888,Student_6888,55,96
6889,Student_6889,89,65
6890,Student_6890,73,91
6891,Student_6891,86,75
6892,Student_6892,92,60
6893,Student_6893,62,82
6894,Student_6894,64,55
6895,Student_6895,71,58
6896,Student_6896,99,59
6897,Student_6897,80,51
6898,Student_6898,79,86
6899,Student_6899,77,59
6900,Student_6900,75,72
6901,Student_6901,66,63
6902,Student_6902,61,81
6903,Student_6903,90,87
6904,Student_6904,57,93
6905,Student_6905,100,87
6906,Student_6906,86,73
6907,Student_6907,95,79
6908,Student_6908,69,98
6909,Student_6909,83,88
6910,Student_6910,50,56
6911,Student_6911,80,65
6912,Student_6912,72,62
6913,Student_6913,65,51
6914,Student_6914,62,98
6915,Student_6915,79,87
6916,Student_6916,66,57
6917,Student_6917,89,58
6918,Student_6918,60,87
6919,Student_6919,87,90
6920,Student_6920,62,84
6921,Student_6921,75,82
6922,Student_6922,90,77
6923,Student_6923,82,75
6924,Student_6924,56,89
6925,Student_6925,56,88
6926,Student_6926,66,83
6927,Student_6927,93,76
6928,Student_6928,77,75
6929,Student_6929,70,96
6930,Student_6930,62,98
6931,Student_6931,87,52
6932,Student_6932,53,73
6933,Student_6933,77,81
6934,Student_6934,70,64
6935,Student_6935,64,54
6936,Student_6936,94,51
6937,Student_6937,90,67
6938,Student_6938,80,74
6939,Student_6939,91,88
6940,Student_6940,78,77
6941,Student_6941,50,84
6942,Student_6942,56,91
6943,Student_6943,90,79
6944,Student_6944,97,66
6945,Student_6945,87,66
6946,Student_6946,76,89
6947,Student_6947,68,71
6948,Student_6948,97,59
6949,Student_6949,91,60
6950,Student_6950,88,91
6951,Student_6951,100,53
6952,Student_6952,53,66
6953,Student_6953,67,79
6954,Student_6954,65,80
6955,Student_6955,53,85
6956,Student_6956,55,52
6957,Student_6957,50,64
6958,Student_6958,70,63
6959,Student_6959,76,64
6960,Student_6960,91,96
6961,Student_6961,55,76
6962,Student_6962,91,65
6963,Student_6963,76,82
6964,Student_6964,81,84
6965,Student_6965,79,64
6966,Student_6966,51,97
6967,Student_6967,91,57
6968,Student_6968,84,83
6969,Student_6969,77,85
6970,Student_6970,56,75
6971,Student_6971,71,84
6972,Student_6972,75,74
6973,Student_6973,50,51
6974,Student_6974,64,80
6975,Student_6975,63,54
6976,Student_6976,61,60
6977,Student_6977,56,58
6978,Student_6978,89,54
6979,Student_6979,88,59
6980,Student_6980,63,88
6981,Student_6981,100,56
6982,Student_6982,100,60
6983,Student_6983,54,87
6984,Student_6984,64,77
6985,Student_6985,89,92
6986,Student_6986,57,73
6987,Student_6987,89,89
6988,Student_6988,100,92
6989,Student_6989,74,71
6990,Student_6990,59,81
6991,Student_6991,77,66
6992,Student_6992,62,94
6993,Student_6993,61,54
6994,Student_6994,89,65
6995,Student_6995,94,81
6996,Student_6996,99,89
6997,Student_6997,73,77
6998,Student_6998,88,78
6999,Student_6999,58,55
7000,Student_7000,58,93
7001,Student_7001,81,73
7002,Student_7002,52,57
7003,Student_7003,51,60
7004,Student_7004,87,58
7005,Student_7005,61,59
7006,Student_7006,89,86
7007,Student_7007,62,69
7008,Student_7008,94,59
7009,Student_7009,66,82
7010,Student_7010,51,93
7011,Student_7011,96,83
7012,Student_7012,58,59
7013,Student_7013,78,67
7014,Student_7014,93,72
7015,Student_7015,81,99
7016,Student_7016,97,60
7017,Student_7017,56,62
7018,Student_7018,90,91
7019,Student_7019,60,68
7020,Student_7020,95,80
7021,Student_7021,52,70
7022,Student_7022,58,79
7023,Student_7023,69,85
7024,Student_7024,71,75
7025,Student_7025,70,64
7026,Student_7026,94,98
7027,Student_7027,91,72
7028,Student_7028,75,69
7029,Student_7029,76,64
7030,Student_7030,70,71
7031,Student_7031,99,71
7032,Student_7032,55,98
7033,Student_7033,53,72
7034,Student_7034,67,77
7035,Student_7035,72,83
7036,Student_7036,74,53
7037,Student_7037,64,70
7038,Student_7038,69,56
7039,Student_7039,99,85
7040,Student_7040,96,50
7041,Student_7041,95,65
7042,Student_7042,65,99
